4201,49.5,Pacolet, SC,"2,291"
4201,49.5,Castalian Springs, TN,965
4201,49.5,Dayton, TN,"7,316"
4201,49.5,Sewanee, TN,"2,684"
4201,49.5,Clover, VA,483
4201,49.5,Drakes Branch, VA,710
4201,49.5,Fairview, VA,112
4201,49.5,Laurel Park, VA,666
4201,49.5,Martinsville, VA,"13,745"
4201,49.5,Scottsburg, VA,112
4201,49.5,Thynedale, VA,64
4201,49.5,Huntington, WV,"49,053"
4201,49.5,Lavalette, WV,"1,171"
4201,49.5,Ravenswood, WV,"3,853"
4201,49.5,Wayne, WV,"2,032"
4201,49.5,Kiahsville, WV,0
4201,49.5,East Lynn, WV,0
4201,49.5,Shoals, WV,0
4201,49.5,Proctor, WV,0
4201,49.5,Wylliesburg, VA,0
4201,49.5,Dunlow, WV,0
4201,49.5,Alum Bridge, WV,0
4201,49.5,Glassboro, NJ,"18,798"
4201,49.5,Eufaula, AL,"12,897"
4201,49.5,Florence, AZ,"26,513"
4201,49.5,Hayden, AZ,612
4201,49.5,Kearny, AZ,"2,394"
4201,49.5,Winkelman, AZ,311
4201,49.5,Darwin, CA,18
4201,49.5,Fairmount, CO,"8,093"
4201,49.5,Foxfield, CO,678
4201,49.5,Pike Creek, DE,"8,142"
4201,49.5,Crawfordville, GA,594
4201,49.5,Georgetown-Quitman County Unified Government, GA,"2,407"
4201,49.5,Hamilton, GA,982
4201,49.5,Lumpkin, GA,"1,216"
4201,49.5,Manchester, GA,"4,190"
4201,49.5,Pine Mountain, GA,"1,426"
4201,49.5,Sharon, GA,77
4201,49.5,Shiloh, GA,658
4201,49.5,American Falls, ID,"4,398"
4201,49.5,Charlestown, IN,"7,802"
4201,49.5,Crane, IN,177
4201,49.5,Elberfeld, IN,691
4201,49.5,Fort Branch, IN,"3,194"
4201,49.5,Lake Station, IN,"12,369"
4201,49.5,Scotland, IN,51
4327,49.4,Bowdon, GA,"1,856"
4327,49.4,Centralhatchee, GA,456
4327,49.4,Franklin, GA,899
4327,49.4,Kite, GA,306
4327,49.4,Roopville, GA,283
4327,49.4,Washington, GA,"4,031"
4327,49.4,West Point, GA,"3,402"
4327,49.4,Venice, IL,"1,751"
4327,49.4,Cynthiana, IN,592
4327,49.4,Dubois, IN,483
4327,49.4,Gary, IN,"79,165"
4327,49.4,Lake Holiday, IN,931
4327,49.4,Lake Santee, IN,809
4327,49.4,Leavenworth, IN,243
4327,49.4,Colleyville, TX,"23,928"
4327,49.4,Garden, UT,148
4327,49.4,Laketown, UT,243
4327,49.4,Collinsville, VA,"7,632"
4327,49.4,Pennington Gap, VA,"1,783"
4327,49.4,South Boston, VA,"8,069"
4327,49.4,Virgilina, VA,157
4327,49.4,New Martinsville, WV,"5,322"
4327,49.4,Pine Grove, WV,708
4327,49.4,Reader, WV,436
4327,49.4,Salt Rock, WV,702
4327,49.4,Balsam Grove, NC,0
4327,49.4,Enka, NC,0
4327,49.4,Lake Toxaway, NC,0
4327,49.4,Pisgah Forest, NC,0
4327,49.4,Timberlake, NC,0
4327,49.4,Tuckasegee, NC,0
4327,49.4,Chester, OH,0
4327,49.4,Conover, OH,0
4327,49.4,Creola, OH,0
4327,49.4,Mount Perry, OH,0
4327,49.4,Pemberton, OH,0
4327,49.4,Geigertown, PA,0
4327,49.4,Hilliards, PA,0
4327,49.4,New Providence, PA,0
4327,49.4,Pocopson, PA,0
4327,49.4,Eidson, TN,0
4327,49.4,Lupton City, TN,0
4327,49.4,Andover, VA,0
4327,49.4,Ben Hur, VA,0
4327,49.4,Blackwater, VA,0
4327,49.4,Eden, WY,254
4327,49.4,Fontenelle, WY,13
4327,49.4,Cook Springs, AL,0
4327,49.4,Cropwell, AL,0
4327,49.4,Fort Mcdowell, AZ,0
4327,49.4,Valley Farms, AZ,0
4327,49.4,Hygiene, CO,0
4327,49.4,Lake George, CO,0
4327,49.4,Jewell, GA,0
4327,49.4,Southern Md Facility, MD,0
4327,49.4,Sparrows Point, MD,0
4327,49.4,Anchorage, KY,"2,154"
4327,49.4,Audubon Park, KY,"1,348"
4327,49.4,Bellemeade, KY,818
4327,49.4,Blue Ridge Manor, KY,761
4327,49.4,Briarwood, KY,537
4327,49.4,Douglass Hills, KY,"5,566"
4327,49.4,Graymoor-Devondale, KY,"2,902"
4327,49.4,Hollow Creek, KY,889
4327,49.4,Louisville/Jefferson County Metro Government, KY,"605,762"
4327,49.4,Lyndon, KY,"11,167"
4327,49.4,Meadowbrook Farm, KY,166
4327,49.4,Middletown, KY,"7,333"
4327,49.4,Moorland, KY,366
4327,49.4,Parkway Village, KY,694
4327,49.4,Spring Mill, KY,315
4327,49.4,Sycamore, KY,165
4327,49.4,Watterson Park, KY,"1,500"
4327,49.4,West Buechel, KY,"1,245"
4401,49.4,Wildwood, KY,246
4401,49.4,Windy Hills, KY,"2,331"
4401,49.4,Woodland Hills, KY,695
4401,49.4,Woodlawn Park, KY,938
4401,49.4,Dundalk, MD,"62,186"
4401,49.4,Essex, MD,"37,380"
4401,49.4,South Laurel, MD,"25,633"
4401,49.4,Aspinwall, PA,"2,794"
4401,49.4,Donegal, PA,178
4401,49.4,Felton, PA,590
4401,49.4,Jonestown borough, PA,"1,603"
4401,49.4,Meridian, PA,"3,541"
4401,49.4,Middletown, PA,"8,909"
4401,49.4,Pleasant Hill, PA,"2,620"
4401,49.4,Royalton, PA,"1,054"
4401,49.4,Sharpsburg, PA,"3,436"
4401,49.4,Verona, PA,"2,502"
4401,49.4,West Sunbury, PA,113
4401,49.4,Winterstown, PA,596
4401,49.4,Allardt, TN,558
4401,49.4,Brevard, NC,"7,651"
4401,49.4,Glenville, NC,60
4401,49.4,Graham, NC,"14,384"
4401,49.4,Lattimore, NC,406
4401,49.4,Northlakes, NC,"1,423"
4401,49.4,Albany, OH,"1,202"
4401,49.4,Batesville, OH,95
4401,49.4,Bellbrook, OH,"7,035"
4401,49.4,Brecksville, OH,"13,543"
4401,49.4,Brownsville, OH,135
4401,49.4,Christiansburg, OH,500
4401,49.4,Delaware, OH,"36,188"
4401,49.4,East Liverpool, OH,"11,065"
4401,49.4,Fletcher, OH,448
4401,49.4,Highland, OH,255
4401,49.4,Hilliard, OH,"30,815"
4401,49.4,Huber Ridge, OH,"4,816"
4401,49.4,Kettering, OH,"56,138"
4401,49.4,Leesburg, OH,"1,371"
4401,49.4,Lewisville, OH,217
4401,49.4,Magnetic Springs, OH,250
4401,49.4,Marysville, OH,"22,773"
4401,49.4,Miltonsburg, OH,50
4401,49.4,New California, OH,"1,581"
4401,49.4,Oakwood, OH,"9,150"
4401,49.4,Ostrander, OH,856
4401,49.4,Port Jefferson, OH,537
4401,49.4,Proctorville, OH,535
4401,49.4,Quincy, OH,612
4401,49.4,Radnor, OH,220
4401,49.4,Riverlea, OH,613
4401,49.4,Rosewood, OH,332
4401,49.4,Saint Paris, OH,"2,141"
4401,49.4,Somerset, OH,"1,488"
4401,49.4,South Solon, OH,369
4401,49.4,Trotwood, OH,"24,322"
4401,49.4,Twinsburg, OH,"18,784"
4401,49.4,Unionville Center, OH,266
4401,49.4,Westerville, OH,"37,101"
4401,49.4,Worthington, OH,"13,727"
4401,49.4,Zaleski, OH,403
4401,49.4,Pell City, AL,"13,128"
4401,49.4,Piedmont, AL,"4,811"
4401,49.4,Powell, AL,981
4401,49.4,East Oakdale, CA,"2,901"
4401,49.4,Grayson, CA,888
4401,49.4,Julian, CA,"1,345"
4401,49.4,Oakdale, CA,"21,260"
4401,49.4,Patterson, CA,"20,736"
4401,49.4,Riverbank, CA,"23,310"
4401,49.4,San Diego Country Estates, CA,"10,191"
4401,49.4,Westley, CA,853
4401,49.4,Firestone, CO,"10,908"
4401,49.4,Frederick, CO,"9,636"
4401,49.4,Leyner, CO,31
4401,49.4,Longmont, CO,"88,547"
4401,49.4,Niwot, CO,"4,732"
4401,49.4,Linn, WV,0
4479,49.3,Shirley, WV,0
4479,49.3,Smithburg, WV,0
4479,49.3,Dallas, WV,0
4479,49.3,Big Springs, WV,0
4479,49.3,Cedarville, WV,0
4479,49.3,Big Bend, WV,0
4479,49.3,Atwood, PA,110
4479,49.3,Dayton, PA,464
4479,49.3,Goldsboro, PA,953
4479,49.3,Highspire, PA,"2,438"
4479,49.3,Millwood, PA,613
4479,49.3,Plumville, PA,266
4479,49.3,Quarryville, PA,"2,635"
4479,49.3,Rutherford, PA,"4,651"
4479,49.3,Shelocta, PA,141
4479,49.3,Smicksburg, PA,46
4479,49.3,Valley Green, PA,"3,761"
4479,49.3,Belton, SC,"4,211"
4479,49.3,New Ellenton, SC,"2,712"
4479,49.3,Cottontown, TN,427
4479,49.3,Pikeville, TN,"2,047"
4479,49.3,Soddy Daisy, TN,"13,109"
4479,49.3,Springfield, TN,"16,598"
4479,49.3,Walnut Grove CDP, TN,866
4479,49.3,White House, TN,"10,618"
4479,49.3,Argyle, TX,"3,449"
4479,49.3,Blanch, NC,0
4479,49.3,Cedar Grove, NC,0
4479,49.3,Leasburg, NC,0
4479,49.3,Prospect Hill, NC,0
4479,49.3,Semora, NC,0
4479,49.3,Winslow, NJ,0
4479,49.3,Alpha, OH,0
4479,49.3,Lees Creek, OH,0
4479,49.3,Londonderry, OH,0
4479,49.3,White Cottage, OH,0
4479,49.3,Beyer, PA,0
4479,49.3,Etters, PA,0
4479,49.3,New Derry, PA,0
4479,49.3,Nu Mine, PA,0
4479,49.3,Sagamore, PA,0
4479,49.3,Mountain Home, TN,0
4479,49.3,Boulder, UT,0
4479,49.3,Alton, VA,0
4479,49.3,Dry Fork, VA,0
4479,49.3,Sutherlin, VA,0
4479,49.3,Crooked Creek, GA,811
4479,49.3,Ila, GA,418
4479,49.3,Elsah, IL,698
4479,49.3,Boulder Town, UT,141
4479,49.3,Grantsville, WV,634
4479,49.3,Uniontown, KY,851
4479,49.3,Coral Hills, MD,"10,196"
4479,49.3,District Heights, MD,"5,977"
4479,49.3,Forestville, MD,"11,286"
4479,49.3,Shady Side, MD,"6,550"
4479,49.3,Suitland, MD,"24,180"
4479,49.3,Cokeville, WY,622
4479,49.3,Farson, WY,458
4479,49.3,Taylor, WY,66
4479,49.3,Warner Springs, CA,0
4479,49.3,Almont, CO,0
4479,49.3,Placerville, CO,0
4479,49.3,Sargents, CO,0
4479,49.3,Essex, CT,0
4479,49.3,Old Lyme, CT,0
4479,49.3,Old Saybrook, CT,0
4479,49.3,Coosa, GA,0
4479,49.3,National Stock Yards, IL,0
4479,49.3,Rhodelia, KY,0
4479,49.3,Berrien Center, MI,0
4479,49.3,Ballplay, AL,"1,444"
4479,49.3,Coats Bend, AL,"1,908"
4479,49.3,Hokes Bluff, AL,"4,313"
4479,49.3,Nances Creek, AL,567
4479,49.3,Oak Grove, AL,629
4479,49.3,Ragland, AL,"1,702"
4479,49.3,Blackwater, AZ,"1,246"
4479,49.3,Charco, AZ,23
4479,49.3,Why, AZ,167
4479,49.3,Brawley, CA,"25,478"
4479,49.3,Dinosaur, CO,396
4479,49.3,Sawpit, CO,36
4479,49.3,Essex Village, CT,"2,174"
4479,49.3,Old Saybrook Center, CT,"2,182"
4479,49.3,Saybrook Manor, CT,"1,045"
4479,49.3,Westbrook Center, CT,"2,182"
4479,49.3,Bermuda Run, NC,"2,532"
4479,49.3,Bethlehem, NC,"4,493"
4479,49.3,Ellenboro, NC,"1,321"
4479,49.3,Hickory, NC,"40,108"
4479,49.3,Hiddenite, NC,785
4479,49.3,Knightdale, NC,"12,692"
4479,49.3,Matthews, NC,"28,677"
4479,49.3,Milton, NC,171
4479,49.3,Saint Stephens, NC,"9,052"
4479,49.3,Taylorsville, NC,"2,062"
4479,49.3,Beavercreek, OH,"45,738"
4479,49.3,Bellville, OH,"1,692"
4479,49.3,Bucyrus, OH,"12,140"
4479,49.3,Butler, OH,"1,026"
4479,49.3,East Fultonham, OH,303
4479,49.3,East Palestine, OH,"4,663"
4479,49.3,Elizabethtown, OH,302
4479,49.3,Fultonham, OH,122
4479,49.3,Galion, OH,"10,314"
4479,49.3,Gratis, OH,925
4479,49.3,Junction City, OH,843
4479,49.3,Lexington, OH,"5,706"
4479,49.3,Limaville, OH,300
4479,49.3,Maple Ridge, OH,866
4479,49.3,Negley, OH,186
4479,49.3,New Athens, OH,236
4479,49.3,New Lexington, OH,"4,889"
4479,49.3,North Bend, OH,886
4479,49.3,Sebring, OH,"4,360"
4479,49.3,Sidney, OH,"21,126"
4479,49.3,Portage Des Sioux, MO,314
4597,49.2,Browns Mills, NJ,"10,973"
4597,49.2,Carlstadt, NJ,"6,189"
4597,49.2,Cedar Glen Lakes, NJ,"1,527"
4597,49.2,Collings Lakes, NJ,"1,205"
4601,49.2,Country Lake Estates, NJ,"3,484"
4601,49.2,Folsom, NJ,"1,799"
4601,49.2,Fort Dix, NJ,"7,948"
4601,49.2,Juliustown, NJ,284
4601,49.2,Mcguire, NJ,"4,932"
4601,49.2,Pemberton Heights, NJ,"2,598"
4601,49.2,Presidential Lakes Estates, NJ,"2,306"
4601,49.2,Victory Lakes, NJ,"1,833"
4601,49.2,Wrightstown, NJ,884
4601,49.2,Shelbyville, KY,"14,558"
4601,49.2,Barrelville, MD,83
4601,49.2,Corriganville, MD,391
4601,49.2,Ellerslie, MD,482
4601,49.2,La Vale, MD,"3,117"
4601,49.2,Mount Savage, MD,791
4601,49.2,Crumpler, NC,0
4601,49.2,Scottville, NC,0
4601,49.2,Cookstown, NJ,0
4601,49.2,Franklinville, NJ,0
4601,49.2,New Lisbon, NJ,0
4601,49.2,Newtonville, NJ,0
4601,49.2,Arcadia, PA,0
4601,49.2,Gipsy, PA,0
4601,49.2,Rossville, PA,0
4601,49.2,Beech Island, SC,0
4601,49.2,Pioneer, TN,0
4601,49.2,Rickman, TN,0
4601,49.2,Rock Island, TN,0
4601,49.2,Normantown, WV,0
4601,49.2,Robson, WV,0
4601,49.2,Munday, WV,0
4601,49.2,New Milton, WV,0
4601,49.2,Camden, WV,0
4601,49.2,Eskdale, WV,0
4601,49.2,Hansford, WV,0
4601,49.2,Colcord, WV,0
4601,49.2,Alloy, WV,0
4601,49.2,Dorothy, WV,0
4601,49.2,Artie, WV,0
4601,49.2,Kanawha Falls, WV,0
4601,49.2,Connellsville, PA,"7,578"
4601,49.2,Dallastown, PA,"4,029"
4601,49.2,Dunbar, PA,"1,083"
4601,49.2,Gap, PA,"1,966"
4601,49.2,Georgetown CDP, PA,965
4601,49.2,Harwick, PA,935
4601,49.2,Hyndman, PA,862
4601,49.2,Loganville, PA,"1,226"
4601,49.2,Newtown CDP, PA,230
4601,49.2,Railroad, PA,218
4601,49.2,South Connellsville, PA,"1,695"
4601,49.2,Wellersburg, PA,221
4601,49.2,York, PA,"43,817"
4601,49.2,Cayce, SC,"12,944"
4601,49.2,Gloverville, SC,"3,117"
4601,49.2,Jackson, SC,"1,545"
4601,49.2,Banner Hill, TN,"1,470"
4601,49.2,Bean Station, TN,"3,072"
4601,49.2,Bristol, TN,"26,705"
4601,49.2,Gray, TN,"1,885"
4601,49.2,Oak Grove CDP, TN,"4,732"
4601,49.2,Pelham, TN,396
4601,49.2,Anna, TX,"9,108"
4601,49.2,Cleveland, VA,296
4601,49.2,Dungannon, VA,468
4601,49.2,Villa Heights, VA,605
4601,49.2,Wise, VA,"3,204"
4601,49.2,Beards Fork, WV,108
4601,49.2,Boomer, WV,926
4601,49.2,Cameron, WV,"1,043"
4601,49.2,Charlton Heights, WV,487
4601,49.2,Deep Water, WV,214
4601,49.2,Falls View, WV,131
4601,49.2,Gauley Bridge, WV,603
4601,49.2,Glen Ferris, WV,129
4601,49.2,Kimberly, WV,296
4601,49.2,Kincaid, WV,404
4601,49.2,Middlebourne, WV,890
4601,49.2,Mount Carbon, WV,369
4601,49.2,Page, WV,254
4601,49.2,Powellton, WV,533
4601,49.2,Sylvester, WV,122
4601,49.2,Twilight, WV,151
4601,49.2,Vienna, WV,"10,654"
4601,49.2,Whitesville, WV,545
4601,49.2,Braselton, GA,"8,212"
4601,49.2,Davisboro, GA,"2,022"
4601,49.2,Girard, GA,134
4601,49.2,Hoschton, GA,"1,642"
4601,49.2,Lyerly, GA,483
4601,49.2,Midville, GA,223
4601,49.2,Millen, GA,"3,042"
4601,49.2,Mitchell, GA,189
4601,49.2,Perkins, GA,142
4601,49.2,Sardis, GA,"1,058"
4601,49.2,Summertown, GA,237
4601,49.2,Talmo, GA,235
4601,49.2,Brooklyn, IL,807
4601,49.2,Greendale, IN,"4,545"
4601,49.2,Hidden Valley, IN,"5,174"
4601,49.2,Poseyville, IN,"1,278"
4601,49.2,Clemmons, NC,"19,101"
4601,49.2,Belpre, OH,"6,431"
4601,49.2,Dayton, OH,"141,776"
4601,49.2,Green, OH,"25,835"
4601,49.2,New Waterford, OH,"1,340"
4601,49.2,Pleasant Grove, OH,"2,039"
4601,49.2,Portage Lakes, OH,"6,978"
4601,49.2,Rogers, OH,213
4601,49.2,Uniontown, OH,"3,469"
4601,49.2,Xenia, OH,"25,903"
4601,49.2,Oakley, WY,49
4601,49.2,Altaville, CA,0
4601,49.2,Angels Camp, CA,0
4601,49.2,Como, CO,0
4601,49.2,Conifer, CO,0
4601,49.2,Ohio City, CO,0
4601,49.2,Parlin, CO,0
4601,49.2,Pine, CO,0
4601,49.2,Chester, CT,0
4601,49.2,Deep River, CT,0
4601,49.2,Hadlyme, CT,0
4601,49.2,Ivoryton, CT,0
4601,49.2,Killingworth, CT,0
4601,49.2,Madison, CT,0
4601,49.2,Westbrook, CT,0
4601,49.2,Lovejoy, IL,0
4601,49.2,Eckerty, IN,0
4601,49.2,Taswell, IN,0
4601,49.2,Churchton, MD,0
4601,49.2,Highland Lakes, AL,"4,679"
4601,49.2,Hoover, AL,"82,849"
4601,49.2,Indian Springs Village, AL,"2,490"
4601,49.2,Meadowbrook, AL,"8,550"
4601,49.2,Waverly, AL,260
4601,49.2,Angels, CA,"3,782"
4601,49.2,Columbia, CA,"2,456"
4601,49.2,Copperopolis, CA,"4,365"
4601,49.2,New Cuyama, CA,591
4601,49.2,Tuttletown, CA,949
4601,49.2,Vallecito, CA,573
4601,49.2,Broomfield, CO,"59,027"
4601,49.2,Chester Center, CT,"1,761"
4601,49.2,Deep River Center, CT,"2,408"
4745,49.1,Alabaster, AL,"30,978"
4745,49.1,Calera, AL,"12,376"
4745,49.1,Chelsea, AL,"11,051"
4745,49.1,Fort Payne, AL,"14,115"
4745,49.1,Helena, AL,"16,752"
4745,49.1,Highland Lake, AL,468
4745,49.1,Jemison, AL,"2,628"
4745,49.1,Leesburg, AL,"1,056"
4745,49.1,Pelham, AL,"22,106"
4745,49.1,Sand Rock, AL,539
4745,49.1,Ash Fork, AZ,767
4745,49.1,Seligman, AZ,391
4745,49.1,Lancaster, CA,"159,092"
4745,49.1,Cherry Creek, CO,"12,113"
4745,49.1,Ken Caryl, CO,"32,944"
4745,49.1,Howe, TX,"2,600"
4745,49.1,Keller, TX,"41,913"
4745,49.1,Van Alstyne, TX,"3,101"
4745,49.1,Abingdon, VA,"8,176"
4745,49.1,Clinchport, VA,83
4745,49.1,Dryden, VA,"1,252"
4745,49.1,Halifax, VA,"1,402"
4745,49.1,Mountain Road, VA,"1,255"
4745,49.1,Nathalie, VA,318
4745,49.1,Benwood, WV,"1,286"
4745,49.1,Bethlehem, WV,"2,616"
4745,49.1,Mcmechen, WV,"1,686"
4745,49.1,West Union, WV,"1,177"
4745,49.1,Wheeling, WV,"28,129"
4745,49.1,Alledonia, OH,0
4745,49.1,Barton, OH,0
4745,49.1,Blaine, OH,0
4745,49.1,Colerain, OH,0
4745,49.1,Cutler, OH,0
4745,49.1,Fairpoint, OH,0
4745,49.1,Jacobsburg, OH,0
4745,49.1,Maynard, OH,0
4745,49.1,Piedmont, OH,0
4745,49.1,Reedsville, OH,0
4745,49.1,Warnock, OH,0
4745,49.1,Alverda, PA,0
4745,49.1,Belsano, PA,0
4745,49.1,Brush Valley, PA,0
4745,49.1,Chambersville, PA,0
4745,49.1,Dilltown, PA,0
4745,49.1,Dixonville, PA,0
4745,49.1,Elton, PA,0
4745,49.1,Hillsdale, PA,0
4745,49.1,Josephine, PA,0
4745,49.1,Lucernemines, PA,0
4745,49.1,Marsteller, PA,0
4745,49.1,Mentcle, PA,0
4745,49.1,Mineral Point, PA,0
4745,49.1,Nanty Glo, PA,0
4745,49.1,Nicktown, PA,0
4745,49.1,Parkhill, PA,0
4801,49.1,Penn Run, PA,0
4801,49.1,Rochester Mills, PA,0
4801,49.1,Starford, PA,0
4801,49.1,Strongstown, PA,0
4801,49.1,Tire Hill, PA,0
4801,49.1,Twin Rocks, PA,0
4801,49.1,Martin, SC,0
4801,49.1,Van Wyck, SC,0
4801,49.1,Westville, SC,0
4801,49.1,Kyles Ford, TN,0
4801,49.1,Crystal Hill, VA,0
4801,49.1,Java, VA,0
4801,49.1,Blackwood, NJ,"4,645"
4801,49.1,Arkansas City, KS,"12,316"
4801,49.1,Cedar Vale, KS,477
4801,49.1,Dexter, KS,347
4801,49.1,Hunnewell, KS,66
4801,49.1,Parkerfield, KS,352
4801,49.1,Chaplin, KY,382
4801,49.1,Dayton, KY,"5,382"
4801,49.1,Bladensburg, MD,"9,371"
4801,49.1,Brentwood, MD,"3,107"
4801,49.1,Capitol Heights, MD,"4,452"
4801,49.1,Cheverly, MD,"6,307"
4801,49.1,Colmar Manor, MD,"1,737"
4801,49.1,Cottage City, MD,"1,070"
4801,49.1,East Riverdale, MD,"15,975"
4801,49.1,Edmonston, MD,"1,395"
4801,49.1,Fairmount Heights, MD,"1,529"
4801,49.1,Ferndale, MD,"18,577"
4801,49.1,Glenarden, MD,"6,145"
4801,49.1,Lake Arbor, MD,"11,052"
4801,49.1,Landover, MD,"23,112"
4801,49.1,Landover Hills, MD,"2,000"
4801,49.1,Lanham, MD,"10,102"
4801,49.1,Lansdowne, MD,"8,714"
4801,49.1,Largo, MD,"10,301"
4801,49.1,Mitchellville, MD,"10,819"
4801,49.1,North Brentwood, MD,509
4801,49.1,Peppermill Village, MD,"4,795"
4801,49.1,Seat Pleasant, MD,"4,656"
4801,49.1,Springdale, MD,"3,126"
4801,49.1,Summerfield, MD,"11,970"
4801,49.1,Walker Mill, MD,"11,001"
4801,49.1,Westphalia, MD,"7,217"
4801,49.1,Woodlawn CDP, MD,"7,439"
4801,49.1,Hunter, OK,155
4801,49.1,Jefferson, OK,24
4801,49.1,Kildare, OK,71
4801,49.1,Lamont, OK,318
4801,49.1,Medford, OK,"1,008"
4801,49.1,Nardin, OK,84
4801,49.1,Newkirk, OK,"2,297"
4801,49.1,Ponca City, OK,"24,951"
4801,49.1,Pond Creek, OK,847
4801,49.1,Renfrow, OK,15
4801,49.1,Tonkawa, OK,"3,144"
4801,49.1,Wakita, OK,335
4801,49.1,Abbottstown, PA,917
4801,49.1,Allenport borough, PA,461
4801,49.1,Allison, PA,564
4801,49.1,Armagh, PA,102
4801,49.1,Auburn, PA,879
4801,49.1,Baidland, PA,"1,697"
4801,49.1,Belle Vernon, PA,"1,165"
4801,49.1,Belmont, PA,"3,045"
4801,49.1,Black Lick, PA,"1,489"
4801,49.1,Bolivar, PA,431
4801,49.1,Brownstown, PA,711
4801,49.1,Brownsville, PA,"2,378"
4801,49.1,California, PA,"6,703"
4801,49.1,Centerport, PA,368
4801,49.1,Charleroi, PA,"4,069"
4801,49.1,Cherry Tree, PA,358
4801,49.1,Chevy Chase Heights, PA,"1,511"
4801,49.1,Clymer, PA,"1,275"
4801,49.1,Coal Center, PA,75
4801,49.1,Colver, PA,746
4801,49.1,Commodore, PA,238
4801,49.1,Coral, PA,562
4801,49.1,Cressona, PA,"1,815"
4801,49.1,Daisytown, PA,371
4801,49.1,Dale, PA,"1,213"
4801,49.1,Darlington, PA,379
4801,49.1,Dauberville, PA,861
4801,49.1,Davidsville, PA,"1,306"
4801,49.1,Dicksonville, PA,311
4801,49.1,Dover, PA,"1,878"
4801,49.1,Dunlevy, PA,400
4801,49.1,East Conemaugh, PA,"1,153"
4801,49.1,Ehrenfeld, PA,205
4801,49.1,Elco, PA,321
4801,49.1,Elim, PA,"3,859"
4801,49.1,Elverson, PA,"1,332"
4801,49.1,Ernest, PA,343
4801,49.1,Ferndale, PA,"1,559"
4801,49.1,Franklin borough, PA,293
4801,49.1,Geistown, PA,"2,426"
4801,49.1,Graceton, PA,238
4801,49.1,Grindstone, PA,488
4801,49.1,Heilwood, PA,607
4801,49.1,Hiller, PA,"1,080"
4801,49.1,Homer City, PA,"1,674"
4801,49.1,Indiana, PA,"14,025"
4801,49.1,Jacksonwald, PA,"3,223"
4801,49.1,Jacobus, PA,"1,896"
4801,49.1,Johnstown, PA,"20,576"
4801,49.1,Landingville, PA,104
4801,49.1,Leesport, PA,"2,000"
4801,49.1,Lewisberry, PA,402
4801,49.1,Long Branch, PA,455
4801,49.1,Lorain, PA,875
4801,49.1,Lucerne Mines, PA,596
4801,49.1,Marion Center, PA,469
4801,49.1,Modena, PA,496
4801,49.1,Mohrsville, PA,581
4801,49.1,Monessen, PA,"7,630"
4801,49.1,Monongahela, PA,"4,260"
4801,49.1,Mount Carbon, PA,95
4801,49.1,Mundys Corner, PA,"1,919"
4801,49.1,Nanty-Glo Borough, PA,"2,675"
4801,49.1,New Eagle, PA,"2,168"
4801,49.1,Newell, PA,566
4801,49.1,New Florence, PA,774
4801,49.1,New Galilee, PA,453
4801,49.1,North Belle Vernon, PA,"1,880"
4801,49.1,North Charleroi, PA,"1,255"
4801,49.1,North York, PA,"1,712"
4801,49.1,Oakland, PA,"1,414"
4801,49.1,Paint, PA,854
4801,49.1,Pottsville, PA,"14,136"
4801,49.1,Queens Gate, PA,"1,414"
4801,49.1,Renningers, PA,379
4801,49.1,Revloc, PA,685
4801,49.1,Riverside, PA,286
4801,49.1,Robinson, PA,546
4801,49.1,Roscoe, PA,706
4801,49.1,Rowes Run, PA,336
4801,49.1,Saint Michael, PA,425
4801,49.1,Salix, PA,"1,205"
4801,49.1,Scalp Level, PA,808
4801,49.1,Schuylkill Haven, PA,"5,368"
4801,49.1,Seward, PA,415
4801,49.1,Shiloh, PA,"11,493"
4801,49.1,Sidman, PA,383
4801,49.1,South Fork, PA,"1,009"
4801,49.1,Southmont, PA,"2,251"
4801,49.1,Speers, PA,"1,124"
4801,49.1,Spry, PA,"4,664"
4801,49.1,Stockdale, PA,438
4801,49.1,Summerhill, PA,434
4801,49.1,Twilight, PA,265
4801,49.1,University Of Pittsburgh Johnstown, PA,"1,396"
4801,49.1,Van Voorhis, PA,139
4801,49.1,Vinco, PA,"1,175"
4801,49.1,Vintondale, PA,410
4801,49.1,Weigelstown, PA,"13,174"
4801,49.1,West Brownsville, PA,909
4801,49.1,Westmont, PA,"5,086"
4801,49.1,Wickerham Manor-Fisher, PA,"2,009"
4801,49.1,Windber, PA,"4,078"
4801,49.1,Baileyton, TN,493
4801,49.1,Church Hill, TN,"6,742"
4801,49.1,Elizabethton, TN,"14,322"
4801,49.1,Manchester, TN,"10,223"
4801,49.1,Mount Carmel, TN,"5,443"
4801,49.1,Rogersville, TN,"4,410"
4801,49.1,Surgoinsville, TN,"1,823"
4801,49.1,Frontier, WY,0
4801,49.1,Troy, WV,0
4801,49.1,Diamondville, WY,675
4801,49.1,Green River, WY,"12,600"
4801,49.1,James Town, WY,529
4801,49.1,Kemmerer, WY,"2,672"
4801,49.1,North Rock Springs, WY,"2,239"
4801,49.1,Alpine, AL,0
4801,49.1,Saginaw, AL,0
4801,49.1,Siluria, AL,0
4801,49.1,Bristow, IN,0
4801,49.1,Buckskin, IN,0
4801,49.1,Romney, IN,0
4801,49.1,Saint Anthony, IN,0
4801,49.1,Schnellville, IN,0
4801,49.1,Maple City, KS,0
4801,49.1,Comer, GA,"1,320"
